project_id,effect_id,intervention,species,recipient_type,fund_split_pct,effect_start_year,persistence_years,data_source,animal_dalys_per_M_p1,animal_dalys_per_M_p5,animal_dalys_per_M_p10,animal_dalys_per_M_p50,animal_dalys_per_M_p90,animal_dalys_per_M_p95,animal_dalys_per_M_p99,animal_dalys_per_M_mean,total_neutral,total_upside,total_downside,total_combined,total_dmreu,total_wlu - low,total_wlu - moderate,total_wlu - high,total_ambiguity,neutral_0_to_5,upside_0_to_5,downside_0_to_5,combined_0_to_5,dmreu_0_to_5,wlu - low_0_to_5,wlu - moderate_0_to_5,wlu - high_0_to_5,ambiguity_0_to_5,neutral_5_to_10,upside_5_to_10,downside_5_to_10,combined_5_to_10,dmreu_5_to_10,wlu - low_5_to_10,wlu - moderate_5_to_10,wlu - high_5_to_10,ambiguity_5_to_10,neutral_10_to_20,upside_10_to_20,downside_10_to_20,combined_10_to_20,dmreu_10_to_20,wlu - low_10_to_20,wlu - moderate_10_to_20,wlu - high_10_to_20,ambiguity_10_to_20,neutral_20_to_100,upside_20_to_100,downside_20_to_100,combined_20_to_100,dmreu_20_to_100,wlu - low_20_to_100,wlu - moderate_20_to_100,wlu - high_20_to_100,ambiguity_20_to_100
navigation_fund_cagefree,chicken_corporate_campaigns,chicken_corporate_campaigns,chicken,birds,1,1,15,full_samples_100k,9.411e+04,1.772e+05,2.469e+05,8.002e+05,2.588e+06,3.619e+06,6.697e+06,1.205e+06,1.205e+06,1.187e+06,1.205e+06,1.076e+06,7.898e+05,1.2e+06,1.173e+06,1.129e+06,1.076e+06,3.214e+05,3.165e+05,3.214e+05,2.87e+05,2.106e+05,3.2e+05,3.128e+05,3.011e+05,2.87e+05,4.017e+05,3.956e+05,4.017e+05,3.587e+05,2.633e+05,4e+05,3.91e+05,3.764e+05,3.587e+05,4.821e+05,4.748e+05,4.821e+05,4.305e+05,3.159e+05,4.8e+05,4.692e+05,4.516e+05,4.305e+05,0,0,0,0,0,0,0,0,0
