project_id,effect_id,intervention,species,recipient_type,fund_split_pct,effect_start_year,persistence_years,data_source,fit_distribution,fit_error,animal_dalys_per_M_p1,animal_dalys_per_M_p5,animal_dalys_per_M_p10,animal_dalys_per_M_p50,animal_dalys_per_M_p90,animal_dalys_per_M_p95,animal_dalys_per_M_p99,animal_dalys_per_M_mean,total_neutral,total_upside,total_downside,total_combined,total_dmreu,total_wlu - low,total_wlu - moderate,total_wlu - high,total_ambiguity,neutral_0_to_5,upside_0_to_5,downside_0_to_5,combined_0_to_5,dmreu_0_to_5,wlu - low_0_to_5,wlu - moderate_0_to_5,wlu - high_0_to_5,ambiguity_0_to_5,neutral_5_to_10,upside_5_to_10,downside_5_to_10,combined_5_to_10,dmreu_5_to_10,wlu - low_5_to_10,wlu - moderate_5_to_10,wlu - high_5_to_10,ambiguity_5_to_10,neutral_10_to_20,upside_10_to_20,downside_10_to_20,combined_10_to_20,dmreu_10_to_20,wlu - low_10_to_20,wlu - moderate_10_to_20,wlu - high_10_to_20,ambiguity_10_to_20,neutral_20_to_100,upside_20_to_100,downside_20_to_100,combined_20_to_100,dmreu_20_to_100,wlu - low_20_to_100,wlu - moderate_20_to_100,wlu - high_20_to_100,ambiguity_20_to_100
aw_combined,chicken_corporate_campaigns,chicken_corporate_campaigns,chicken,birds,0.512,1,15,full_samples_100k,empirical,0,9.411e+04,1.772e+05,2.469e+05,8.002e+05,2.588e+06,3.619e+06,6.697e+06,1.205e+06,1.205e+06,1.131e+06,9.327e+05,7.977e+05,7.898e+05,1.2e+06,1.173e+06,1.129e+06,1.076e+06,3.214e+05,3.017e+05,2.487e+05,2.127e+05,2.106e+05,3.2e+05,3.128e+05,3.011e+05,2.87e+05,4.017e+05,3.771e+05,3.109e+05,2.659e+05,2.633e+05,4e+05,3.91e+05,3.764e+05,3.587e+05,4.821e+05,4.525e+05,3.731e+05,3.191e+05,3.159e+05,4.8e+05,4.692e+05,4.516e+05,4.305e+05,0,0,0,0,0,0,0,0,0
aw_combined,movement_building,movement_building,multiple,multiple,0.231,4,10,full_samples_100k,empirical,0,9.029e+04,1.346e+05,1.668e+05,3.611e+05,8.358e+05,1.081e+06,1.746e+06,4.541e+05,4.541e+05,4.35e+05,3.604e+05,3.256e+05,3.399e+05,4.53e+05,4.477e+05,4.391e+05,4.214e+05,4.541e+04,4.35e+04,3.604e+04,3.256e+04,3.399e+04,4.53e+04,4.477e+04,4.391e+04,4.214e+04,2.27e+05,2.175e+05,1.802e+05,1.628e+05,1.7e+05,2.265e+05,2.239e+05,2.196e+05,2.107e+05,1.816e+05,1.74e+05,1.441e+05,1.302e+05,1.36e+05,1.812e+05,1.791e+05,1.756e+05,1.685e+05,0,0,0,0,0,0,0,0,0
aw_combined,policy_advocacy_multi_species,policy_advocacy_multi_species,multiple,multiple,0.119,4,15,full_samples_100k,empirical,0,1.806e+05,2.693e+05,3.335e+05,7.222e+05,1.672e+06,2.163e+06,3.493e+06,9.082e+05,9.082e+05,8.701e+05,7.207e+05,6.511e+05,6.799e+05,9.061e+05,8.953e+05,8.778e+05,8.427e+05,6.054e+04,5.8e+04,4.805e+04,4.341e+04,4.532e+04,6.041e+04,5.969e+04,5.852e+04,5.618e+04,3.027e+05,2.9e+05,2.402e+05,2.17e+05,2.266e+05,3.02e+05,2.984e+05,2.926e+05,2.809e+05,5.449e+05,5.22e+05,4.324e+05,3.907e+05,4.079e+05,5.436e+05,5.372e+05,5.267e+05,5.056e+05,0,0,0,0,0,0,0,0,0
aw_combined,fish_welfare,fish_welfare,carp,fish,0.045,1,10,full_samples_100k,empirical,0,5190,1.219e+04,1.928e+04,9.286e+04,4.201e+05,6.427e+05,1.409e+06,1.828e+05,1.828e+05,1.637e+05,1.458e+05,1.138e+05,1.02e+05,1.815e+05,1.749e+05,1.646e+05,1.517e+05,7.312e+04,6.546e+04,5.83e+04,4.553e+04,4.082e+04,7.259e+04,6.996e+04,6.583e+04,6.067e+04,9.14e+04,8.183e+04,7.288e+04,5.691e+04,5.102e+04,9.074e+04,8.745e+04,8.228e+04,7.583e+04,1.828e+04,1.637e+04,1.458e+04,1.138e+04,1.02e+04,1.815e+04,1.749e+04,1.646e+04,1.517e+04,0,0,0,0,0,0,0,0,0
aw_combined,shrimp_welfare,shrimp_welfare,shrimp,shrimp,0.019,1,10,full_samples_100k,empirical,0,3.463e+05,5.728e+05,7.532e+05,1.918e+06,5.393e+06,7.509e+06,1.453e+07,2.733e+06,2.733e+06,2.55e+06,2.167e+06,1.856e+06,1.866e+06,2.723e+06,2.671e+06,2.588e+06,2.435e+06,1.093e+06,1.02e+06,8.667e+05,7.425e+05,7.465e+05,1.089e+06,1.069e+06,1.035e+06,9.74e+05,1.367e+06,1.275e+06,1.083e+06,9.282e+05,9.331e+05,1.362e+06,1.336e+06,1.294e+06,1.218e+06,2.733e+05,2.55e+05,2.167e+05,1.856e+05,1.866e+05,2.723e+05,2.671e+05,2.588e+05,2.435e+05,0,0,0,0,0,0,0,0,0
aw_combined,wild_animal_welfare,wild_animal_welfare,wild,multiple,0.024,10,10,full_samples_100k,empirical,0,710,4990,1.22e+04,1.884e+05,1.829e+06,3.286e+06,9.355e+06,7.959e+05,7.959e+05,6.212e+05,7.016e+05,4.452e+05,3.124e+05,7.836e+05,7.225e+05,6.303e+05,5.416e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.959e+05,6.212e+05,7.016e+05,4.452e+05,3.124e+05,7.836e+05,7.225e+05,6.303e+05,5.416e+05,0,0,0,0,0,0,0,0,0
aw_combined,invertebrate_welfare,invertebrate_welfare,bsf,non_shrimp_invertebrates,0.014,10,10,full_samples_100k,empirical,0,5.728e+04,1.468e+05,2.394e+05,1.343e+06,7.217e+06,1.162e+07,2.77e+07,3.143e+06,3.143e+06,2.699e+06,2.583e+06,1.895e+06,1.599e+06,3.115e+06,2.967e+06,2.735e+06,2.467e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.143e+06,2.699e+06,2.583e+06,1.895e+06,1.599e+06,3.115e+06,2.967e+06,2.735e+06,2.467e+06,0,0,0,0,0,0,0,0,0
