project_id,$10M,$20M,$30M,$40M,$50M,$60M,$70M,$80M,$90M,$100M,$110M,$120M,$130M,$140M,$150M,$160M,$170M,$180M,$190M,$200M,$210M,$220M,$230M,$240M,$250M,$260M,$270M,$280M,$290M,$300M,$310M,$320M,$330M,$340M,$350M,$360M,$370M,$380M,$390M,$400M,$410M,$420M,$430M,$440M,$450M,$460M,$470M,$480M,$490M,$500M,$510M,$520M,$530M,$540M,$550M,$560M,$570M,$580M,$590M,$600M,$610M,$620M,$630M,$640M,$650M,$660M,$670M,$680M,$690M,$700M,$710M,$720M,$730M,$740M,$750M,$760M,$770M,$780M,$790M,$800M,$810M,$820M,$830M,$840M,$850M,$860M,$870M,$880M,$890M,$900M
sentinel_bio,0.663,0.377,0.269,0.211,0.174,0.149,0.130,0.116,0.104,0.095,0.087,0.081,0.075,0.071,0.066,0.063,0.060,0.057,0.054,0.052,0.049,0.047,0.045,0.044,0.042,0.041,0.039,0.038,0.037,0.036,0.035,0.034,0.033,0.032,0.031,0.030,0.030,0.029,0.028,0.028,0.027,0.027,0.026,0.025,0.025,0.024,0.024,0.024,0.023,0.023,0.022,0.022,0.022,0.021,0.021,0.021,0.020,0.020,0.020,0.019,0.019,0.019,0.018,0.018,0.018,0.018,0.017,0.017,0.017,0.017,0.017,0.016,0.016,0.016,0.016,0.016,0.015,0.015,0.015,0.015,0.015,0.015,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.013
longview_nuclear,0.608,0.319,0.221,0.171,0.140,0.119,0.104,0.092,0.083,0.075,0.069,0.064,0.060,0.056,0.052,0.050,0.047,0.045,0.042,0.041,0.039,0.037,0.036,0.034,0.033,0.032,0.031,0.030,0.029,0.028,0.027,0.027,0.026,0.025,0.025,0.024,0.023,0.023,0.022,0.022,0.021,0.021,0.020,0.020,0.020,0.019,0.019,0.018,0.018,0.018,0.017,0.017,0.017,0.017,0.016,0.016,0.016,0.016,0.015,0.015,0.015,0.015,0.014,0.014,0.014,0.014,0.014,0.014,0.013,0.013,0.013,0.013,0.013,0.013,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.010
longview_ai,0.941,0.841,0.760,0.695,0.640,0.594,0.554,0.519,0.489,0.462,0.438,0.417,0.398,0.380,0.364,0.350,0.336,0.324,0.312,0.302,0.292,0.283,0.274,0.266,0.258,0.251,0.244,0.238,0.232,0.226,0.221,0.216,0.211,0.206,0.202,0.197,0.193,0.189,0.186,0.182,0.178,0.175,0.172,0.169,0.166,0.163,0.160,0.158,0.155,0.153,0.150,0.148,0.146,0.144,0.141,0.139,0.137,0.136,0.134,0.132,0.130,0.128,0.127,0.125,0.124,0.122,0.120,0.119,0.118,0.116,0.115,0.114,0.112,0.111,0.110,0.109,0.107,0.106,0.105,0.104,0.103,0.102,0.101,0.100,0.099,0.098,0.097,0.096,0.095,0.094
