project_id,$10M,$20M,$30M,$40M,$50M,$60M,$70M,$80M,$90M,$100M,$110M,$120M,$130M,$140M,$150M,$160M,$170M,$180M,$190M,$200M,$210M,$220M,$230M,$240M,$250M,$260M,$270M,$280M,$290M,$300M,$310M,$320M,$330M,$340M,$350M,$360M,$370M,$380M,$390M,$400M,$410M,$420M,$430M,$440M,$450M,$460M,$470M,$480M,$490M,$500M,$510M,$520M,$530M,$540M,$550M,$560M,$570M,$580M,$590M,$600M,$610M,$620M,$630M,$640M,$650M,$660M,$670M,$680M,$690M,$700M,$710M,$720M,$730M,$740M,$750M,$760M,$770M,$780M,$790M,$800M,$810M,$820M,$830M,$840M,$850M,$860M,$870M,$880M,$890M,$900M
leaf,1.0000,0.8824,0.7647,0.6471,0.5490,0.4925,0.4603,0.4324,0.4080,0.3865,0.3674,0.3503,0.3349,0.3209,0.3081,0.2965,0.2857,0.2758,0.2667,0.2582,0.2503,0.2429,0.2359,0.2294,0.2233,0.2176,0.2121,0.2070,0.2021,0.1975,0.1931,0.1889,0.1849,0.1811,0.1775,0.1740,0.1707,0.1675,0.1645,0.1615,0.1587,0.1560,0.1534,0.1509,0.1484,0.1461,0.1438,0.1417,0.1396,0.1375,0.1355,0.1336,0.1318,0.1300,0.1282,0.1265,0.1249,0.1233,0.1218,0.1203,0.1188,0.1174,0.1160,0.1146,0.1133,0.1120,0.1108,0.1095,0.1083,0.1072,0.1060,0.1049,0.1039,0.1028,0.1018,0.1007,0.0998,0.0988,0.0978,0.0969,0.0960,0.0951,0.0942,0.0934,0.0926,0.0917,0.0909,0.0901,0.0894,0.0886
