project_id,effect_id,recipient_type,near_term_xrisk,neutral_t0,neutral_t1,neutral_t2,neutral_t3,neutral_t4,neutral_t5,wlu - low_t0,wlu - low_t1,wlu - low_t2,wlu - low_t3,wlu - low_t4,wlu - low_t5,wlu - moderate_t0,wlu - moderate_t1,wlu - moderate_t2,wlu - moderate_t3,wlu - moderate_t4,wlu - moderate_t5,wlu - high_t0,wlu - high_t1,wlu - high_t2,wlu - high_t3,wlu - high_t4,wlu - high_t5,upside_t0,upside_t1,upside_t2,upside_t3,upside_t4,upside_t5,downside_t0,downside_t1,downside_t2,downside_t3,downside_t4,downside_t5,combined_t0,combined_t1,combined_t2,combined_t3,combined_t4,combined_t5,ambiguity_t0,ambiguity_t1,ambiguity_t2,ambiguity_t3,ambiguity_t4,ambiguity_t5
navigation_fund_general,policy_advocacy,chickens_birds,False,5022.0,25110.0,45190.0,0.0,0.0,0.0,5000.0,25000.0,45000.0,0.0,0.0,0.0,4893.0,24470.0,44040.0,0.0,0.0,0.0,4723.0,23610.0,42510.0,0.0,0.0,0.0,4945.0,24730.0,44510.0,0.0,0.0,0.0,5022.0,25110.0,45190.0,0.0,0.0,0.0,4484.0,22420.0,40360.0,0.0,0.0,0.0,4484.0,22420.0,40360.0,0.0,0.0,0.0
navigation_fund_general,chicken_corporate_campaigns,chickens_birds,False,28120.0,35150.0,42180.0,0.0,0.0,0.0,28000.0,35000.0,42000.0,0.0,0.0,0.0,27400.0,34250.0,41100.0,0.0,0.0,0.0,26430.0,33040.0,39650.0,0.0,0.0,0.0,27690.0,34620.0,41540.0,0.0,0.0,0.0,28120.0,35150.0,42180.0,0.0,0.0,0.0,25110.0,31390.0,37670.0,0.0,0.0,0.0,25110.0,31390.0,37670.0,0.0,0.0,0.0
navigation_fund_general,fish_welfare,fish,False,11330.0,14160.0,2832.0,0.0,0.0,0.0,11250.0,14060.0,2812.0,0.0,0.0,0.0,10860.0,13580.0,2715.0,0.0,0.0,0.0,10260.0,12820.0,2564.0,0.0,0.0,0.0,10930.0,13660.0,2731.0,0.0,0.0,0.0,11330.0,14160.0,2832.0,0.0,0.0,0.0,9429.0,11790.0,2357.0,0.0,0.0,0.0,9429.0,11790.0,2357.0,0.0,0.0,0.0
navigation_fund_general,shrimp_welfare,shrimp,False,166800.0,208600.0,41710.0,0.0,0.0,0.0,161200.0,201400.0,40290.0,0.0,0.0,0.0,155000.0,193700.0,38740.0,0.0,0.0,0.0,143700.0,179600.0,35930.0,0.0,0.0,0.0,162900.0,203600.0,40720.0,0.0,0.0,0.0,164900.0,206100.0,41230.0,0.0,0.0,0.0,146200.0,182800.0,36560.0,0.0,0.0,0.0,148200.0,185300.0,37050.0,0.0,0.0,0.0
navigation_fund_general,invertebrate_welfare,non_shrimp_invertebrates,False,0.0,0.0,69190.0,0.0,0.0,0.0,0.0,0.0,17860.0,0.0,0.0,0.0,0.0,0.0,3812.0,0.0,0.0,0.0,-0.0,-0.0,-10880.0,0.0,0.0,0.0,0.0,0.0,54730.0,0.0,0.0,0.0,0.0,0.0,10420.0,0.0,0.0,0.0,-0.0,-0.0,-34940.0,0.0,0.0,0.0,0.0,0.0,25150.0,0.0,0.0,0.0
navigation_fund_general,wild_animal_welfare,non_shrimp_invertebrates,False,0.0,0.0,15340.0,0.0,0.0,0.0,0.0,0.0,481.6,0.0,0.0,0.0,-0.0,-0.0,-3499.0,0.0,0.0,0.0,-0.0,-0.0,-7629.0,0.0,0.0,0.0,0.0,0.0,7301.0,0.0,0.0,0.0,-0.0,-0.0,-9808.0,0.0,0.0,0.0,-0.0,-0.0,-27540.0,0.0,0.0,0.0,-0.0,-0.0,-1831.0,0.0,0.0,0.0
navigation_fund_cagefree,chicken_corporate_campaigns,chickens_birds,False,321400.0,401700.0,482100.0,0.0,0.0,0.0,320000.0,400000.0,480000.0,0.0,0.0,0.0,312800.0,391000.0,469200.0,0.0,0.0,0.0,301100.0,376400.0,451600.0,0.0,0.0,0.0,316500.0,395600.0,474800.0,0.0,0.0,0.0,321400.0,401700.0,482100.0,0.0,0.0,0.0,287000.0,358700.0,430500.0,0.0,0.0,0.0,287000.0,358700.0,430500.0,0.0,0.0,0.0
sentinel_bio,effect_human_lives_extinction,human_life_years,False,136.3,2603.0,12450.0,222400.0,3797000.0,8.363999999999999e+31,57.17,1081.0,5112.0,86840.0,1415000.0,1.888e+30,42.64,694.2,3001.0,38650.0,388900.0,-4.468e+31,25.24,248.7,620.9,-11910.0,-563800.0,-5.037e+31,107.0,2034.0,9924.0,148400.0,1082000.0,-1.733e+31,67.19,1282.0,6143.0,103800.0,1739000.0,1.433e+31,-21.48,-403.0,-2084.0,-65090.0,-1976000.0,-8.856e+31,49.16,946.7,4360.0,56100.0,127200.0,-1.771e+31
sentinel_bio,effect_human_lives_sub_ext_100m_1b,human_life_years,False,415.1,355.8,427.0,320.2,0.0,0.0,183.3,147.5,164.0,123.1,0.0,0.0,137.0,108.8,115.8,87.53,0.0,0.0,79.89,61.97,59.22,45.75,0.0,0.0,415.1,355.8,427.0,320.2,0.0,0.0,207.6,178.0,213.8,160.2,0.0,0.0,88.15,57.93,-29.6,-65.12,0.0,0.0,300.2,239.6,188.4,98.47,0.0,0.0
sentinel_bio,effect_human_lives_sub_ext_10m_100m,human_life_years,False,216.2,185.3,222.4,166.8,0.0,0.0,95.93,77.2,85.87,64.45,0.0,0.0,73.83,58.7,62.65,47.33,0.0,0.0,46.39,36.14,35.08,27.02,0.0,0.0,216.2,185.3,222.4,166.8,0.0,0.0,108.1,92.73,111.3,83.42,0.0,0.0,45.91,30.17,-15.42,-33.92,0.0,0.0,156.4,124.8,98.11,51.29,0.0,0.0
sentinel_bio,effect_human_lives_sub_ext_1b_8b,human_life_years,False,923.0,791.2,949.6,712.0,0.0,0.0,405.0,325.8,362.2,271.8,0.0,0.0,291.9,231.3,245.4,185.6,0.0,0.0,152.9,117.9,110.0,85.42,0.0,0.0,923.0,791.2,949.6,712.0,0.0,0.0,461.7,395.9,475.4,356.2,0.0,0.0,196.0,128.8,-65.82,-144.8,0.0,0.0,667.6,532.9,418.9,219.0,0.0,0.0
longview_nuclear,effect_human_lives_extinction,human_life_years,False,132.2,2525.0,12320.0,223200.0,3819000.0,8.631e+31,55.0,1042.0,5040.0,87640.0,1437000.0,2.854e+30,40.95,667.4,2947.0,39450.0,411300.0,-4.468e+31,24.08,235.1,586.7,-11150.0,-542000.0,-5.0439999999999995e+31,101.6,1973.0,9774.0,149000.0,1084000.0,-1.7339999999999998e+31,63.96,1226.0,6017.0,105600.0,1791000.0,1.693e+31,-21.85,-404.1,-2122.0,-63380.0,-1932000.0,-8.865e+31,47.94,923.6,4322.0,56860.0,141400.0,-1.773e+31
